roadway,county,begin_post,end_post,length_mi,aadt,description,crashes,deaths,serious,ped_deaths,occ_deaths,occ_serious,vmt_period,deaths_per_100M_vmt,crashes_per_100M_vmt
10160000,Hillsborough,6.167,6.818,0.651,58000,W BEARSS AVE,301,0,3,0,0,3,95093523,0.0,316.5
10160000,Hillsborough,11.628,12.767,1.139,43000,W LUTZ LAKE FERN RD,115,0,8,0,0,7,123348574,0.0,93.2
10320157,Hillsborough,0.0,0.106,0.106,6300,FLORIBRASKA AVE,8,0,0,0,0,0,1681854,0.0,475.7
10270124,Hillsborough,0.0,0.102,0.102,1000,10270125 WB OFF,0,0,0,0,0,0,256887,0.0,0.0
10270124,Hillsborough,0.102,0.207,0.105,3600,N/A,0,0,0,0,0,0,951993,0.0,0.0
10000140,Hillsborough,0.0,0.546,0.546,8200,US41/SR45/NEBRASKA,39,0,0,0,0,0,11275828,0.0,345.9
10140112,Hillsborough,0.0,0.097,0.097,400,SR-60 EB,2,0,1,0,0,0,97718,0.0,2046.7
10000251,Hillsborough,0.0,1.519,1.519,7000,S HIMES AVE,69,0,0,0,0,0,26779210,0.0,257.7
10200100,Hillsborough,0.0,0.165,0.165,3900,SR-39A / PAUL S BUCH,0,0,0,0,0,0,1620655,0.0,0.0
10190089,Hillsborough,0.0,0.208,0.208,5300,SB ORIENT RD,2,0,0,0,0,0,2776394,0.0,72.0
10000093,Hillsborough,0.0,0.602,0.602,6200,S HARBOUR ISLAND BLV,42,0,1,0,0,1,9400049,0.0,446.8
10190018,Hillsborough,0.0,0.339,0.339,8700,W LOIS AVE,0,0,0,0,0,0,7427812,0.0,0.0
10000074,Hillsborough,0.0,0.529,0.529,16200,BRUCE B DOWNS BLVD,11,0,0,0,0,0,21583041,0.0,51.0
10000083,Hillsborough,0.0,0.093,0.093,1330,OLD MULBERRY RD,2,0,0,0,0,0,311513,0.0,642.0
10190104,Hillsborough,0.0,0.187,0.187,5300,I-4 / SR-400,4,0,0,0,0,0,2496085,0.0,160.3
10080002,Hillsborough,0.0,0.071,0.071,9300,NEBRASKA AVE,24,0,0,0,0,0,1662966,0.0,1443.2
10320144,Hillsborough,0.0,0.198,0.198,6900,I-275/SR 93 SB,3,0,0,0,0,0,3440775,0.0,87.2
10000170,Hillsborough,0.0,1.055,1.055,12700,SYMMES RD,94,0,9,0,0,7,33744122,0.0,278.6
10140103,Hillsborough,0.0,0.233,0.233,13500,SR-589/SR-60 NB,13,0,0,0,0,0,7921942,0.0,164.1
10140103,Hillsborough,0.233,0.52,0.287,13500,N/A,56,0,0,0,0,0,9757928,0.0,573.9
10000049,Hillsborough,0.0,0.602,0.602,26000,SR-60/SR-685/JFK BLV,105,0,1,0,0,1,39419562,0.0,266.4
10000227,Hillsborough,0.0,3.923,3.923,24000,N DALE MABRY HWY,185,0,3,0,0,3,237121812,0.0,78.0
10190056,Hillsborough,0.0,0.092,0.092,13500,WEST SHORE BLVD,4,0,0,0,0,0,3127977,0.0,127.9
10320141,Hillsborough,0.0,0.524,0.524,16000,I-275/SR-93 NB,7,0,1,0,0,1,21115104,0.0,33.2
10000096,Hillsborough,0.0,0.147,0.147,8800,SR-60/E ADAMO DR,21,0,0,0,0,0,3257932,0.0,644.6
10000096,Hillsborough,0.147,1.58,1.433,1900,N/A,63,0,0,0,0,0,6857120,0.0,918.8
10190126,Hillsborough,0.0,0.281,0.281,6600,I-4 / SR-400,9,0,2,0,0,2,4670810,0.0,192.7
10260000,Hillsborough,5.868,5.947,0.079,19500,HARNEY RD,0,0,0,0,0,0,3879749,0.0,0.0
10000095,Hillsborough,0.0,0.335,0.335,3100,N ASHLEY DR,44,0,0,0,0,0,2615462,0.0,1682.3
10190175,Hillsborough,0.0,0.18,0.18,44000,SR 60 EB,41,0,1,0,0,1,19946520,0.0,205.5
10350000,Hillsborough,0.0,0.28,0.28,37500,N FLORIDA AVE,182,0,3,0,0,2,26444250,0.0,688.2
10350000,Hillsborough,0.28,0.499,0.219,44000,I-275/SR-93,295,0,6,0,0,4,24268266,0.0,1215.6
10000215,Hillsborough,0.0,2.024,2.024,9900,S PARSONS AVE,86,0,2,0,0,0,50464696,0.0,170.4
10000182,Hillsborough,0.0,0.3,0.3,1300,BAYSHORE BLVD,20,0,0,0,0,0,982215,0.0,2036.2
10000070,Hillsborough,2.034,2.843,0.809,6600,N/A,131,0,2,0,0,0,13447279,0.0,974.2
10190109,Hillsborough,0.0,0.225,0.225,7000,I-4/SR-400 EB,10,0,0,0,0,0,3966638,0.0,252.1
10000167,Hillsborough,0.0,0.77,0.77,7600,HARNEY RD,33,0,0,0,0,0,14738262,0.0,223.9
10160047,Hillsborough,0.0,0.173,0.173,4000,SR-597 / DALE MABRY,4,0,0,0,0,0,1742802,0.0,229.5
10320163,Hillsborough,0.0,0.117,0.117,10500,SR-600 EB,16,0,0,0,0,0,3093977,0.0,517.1
10000189,Hillsborough,0.0,0.401,0.401,600,WYNKOOP RD,24,0,0,0,0,0,605951,0.0,3960.7
10000151,Hillsborough,0.0,0.487,0.487,10900,US-301,25,0,1,0,0,1,13368954,0.0,187.0
10140100,Hillsborough,0.0,0.11,0.11,700,SR-60 WB RAMPS,2,0,0,0,0,0,193924,0.0,1031.3
10000053,Hillsborough,0.0,0.92,0.92,9900,LUTZ LAKE FERN RD,4,0,0,0,0,0,22938498,0.0,17.4
10190453,Hillsborough,0.0,0.458,0.458,5900,RAMP 10190071,21,0,0,0,0,0,6805491,0.0,308.6
10190086,Hillsborough,0.0,0.333,0.333,13000,I-4/SR-400 EB,9,0,0,0,0,0,10902586,0.0,82.5
10190021,Hillsborough,0.0,0.226,0.226,13500,US-92 / SR-600,0,0,0,0,0,0,7683944,0.0,0.0
10190143,Hillsborough,0.0,0.268,0.268,7600,EB I-4/SR-400,18,0,1,0,0,1,5129681,0.0,350.9
10320148,Hillsborough,0.0,0.184,0.184,5000,I-275/SR-93 SB,3,0,0,0,0,0,2317020,0.0,129.5
10190009,Hillsborough,0.0,0.99,0.99,26000,10270129 NB OFF,33,0,1,0,0,1,64826190,0.0,50.9
10000206,Hillsborough,0.0,0.195,0.195,6200,W CYPRESS ST,14,0,2,0,0,2,3044866,0.0,459.8
10000077,Hillsborough,0.0,0.05,0.05,8400,N BOULEVARD,3,0,0,0,0,0,1057770,0.0,283.6
10000077,Hillsborough,0.05,2.017,1.967,8400,N GARCIA AV,340,0,11,0,0,7,41612672,0.0,817.1
10000029,Hillsborough,0.0,1.904,1.904,6700,MACDILL AFB,49,0,0,0,0,0,32128001,0.0,152.5
10270008,Hillsborough,0.0,0.311,0.311,12100,10270004 WB ON,100,0,0,0,0,0,9477367,0.0,1055.1
10000186,Hillsborough,0.0,2.288,2.288,12500,BRUCE B DOWNS BLVD,147,0,3,0,0,3,72029100,0.0,204.1
10000131,Hillsborough,0.0,0.731,0.731,6100,E RIVERHILLS DR,22,0,0,0,0,0,11230243,0.0,195.9
10180000,Hillsborough,0.0,0.047,0.047,22500,MACDILL AFB ENTR,10,0,0,0,0,0,2663314,0.0,375.5
10180000,Hillsborough,0.082,0.376,0.294,22500,N/A,49,0,1,0,0,0,16659878,0.0,294.1
10270003,Hillsborough,0.0,0.179,0.179,49500,WEST SHORE MALL ENTR,298,0,1,0,0,0,22315169,0.0,1335.4
10270003,Hillsborough,0.179,1.698,1.519,203000,I-275/SR-93,1266,0,9,0,0,7,776597104,0.0,163.0
10190502,Hillsborough,0.0,0.276,0.276,11200,I-4 WB,4,0,0,0,0,0,7785187,0.0,51.4
10190137,Hillsborough,0.0,0.212,0.212,8000,COUNTY LINE ROAD,0,0,0,0,0,0,4271376,0.0,0.0
10000064,Hillsborough,0.402,1.5,1.098,5900,N TAMPA ST,270,0,0,0,0,0,16315347,0.0,1654.9
10000275,Hillsborough,0.0,1.62,1.62,14000,SR-574/DR MLK BLVD,171,0,0,0,0,0,57119580,0.0,299.4
10190051,Hillsborough,0.0,0.183,0.183,49500,SR-93 WB/I-275 SB,26,0,1,0,0,1,22813832,0.0,114.0
10260100,Hillsborough,0.0,0.301,0.301,3600,SR-41/US-301,15,0,0,0,0,0,2729047,0.0,549.6
10190447,Hillsborough,0.0,0.203,0.203,7100,I-4 / SR-400,23,0,0,0,0,0,3629914,0.0,633.6
10190085,Hillsborough,0.0,0.139,0.139,7000,SR-574/DR MLK JR BVD,6,0,0,0,0,0,2450501,0.0,244.8
10090200,Hillsborough,0.0,0.296,0.296,1650,CVISTA,0,0,0,0,0,0,1230035,0.0,0.0
10320172,Hillsborough,0.0,0.075,0.075,8300,I-275 NB/SR-93,9,0,1,0,0,1,1567766,0.0,574.1
10270128,Hillsborough,0.154,0.264,0.11,3400,N/A,1,0,0,0,0,0,941919,0.0,106.2
10000181,Hillsborough,0.0,0.102,0.102,14000,CHANNELSIDE DR,28,0,0,0,0,0,3596418,0.0,778.6
10140104,Hillsborough,0.0,0.097,0.097,9500,E SIDE OF BR 100693,1,0,0,0,0,0,2320798,0.0,43.1
10000025,Hillsborough,0.0,1.015,1.015,6200,MEMORIAL HWY,106,0,1,0,0,1,15848920,0.0,668.8
10000192,Hillsborough,0.0,0.268,0.268,17100,E SCOTT ST,30,0,0,0,0,0,11541782,0.0,259.9
10000115,Hillsborough,0.0,1.322,1.322,3400,N ARMENIA AVE,27,0,0,0,0,0,11320154,0.0,238.5
10470005,Hillsborough,0.0,0.167,0.167,7000,CR 576/MEMORIAL HWY,3,0,0,0,0,0,2944126,0.0,101.9
10190072,Hillsborough,0.0,0.156,0.156,12500,SCOTT ST,33,0,2,0,0,2,4911075,0.0,672.0
10190103,Hillsborough,0.0,0.207,0.207,11500,SR-400/I-4 EB,32,0,1,0,0,1,5995289,0.0,533.8
10320150,Hillsborough,0.0,0.169,0.169,21000,EB SR-678/BEARSS AVE,12,0,0,0,0,0,8938157,0.0,134.3
10190004,Hillsborough,0.0,0.166,0.166,6500,10190067 SB OFF,23,0,0,0,0,0,2717462,0.0,846.4
10000139,Hillsborough,0.0,1.18,1.18,16200,E FLETCHER AVE,118,0,2,0,0,2,48143646,0.0,245.1
10140106,Hillsborough,0.0,0.177,0.177,18500,10270803 SB OFF,5,0,0,0,0,0,8246828,0.0,60.6
10140106,Hillsborough,0.177,0.369,0.192,14000,N/A,4,0,0,0,0,0,6769728,0.0,59.1
10140106,Hillsborough,0.369,0.911,0.542,20000,N/A,95,0,1,0,0,0,27300540,0.0,348.0
10000056,Hillsborough,0.0,0.189,0.189,700,S WEST SHORE BLVD,2,0,0,0,0,0,333198,0.0,600.2
10000032,Hillsborough,0.0,1.9,1.9,5800,INTERBAY BLVD,171,0,3,0,0,3,27753870,0.0,616.1
10190008,Hillsborough,0.0,0.51,0.51,72500,I-4 / SR 400 WB,127,0,3,0,0,2,93121538,0.0,136.4
10270125,Hillsborough,0.0,0.057,0.057,650,TIA EXIT RAMP,3,0,0,0,0,0,93310,0.0,3215.1
10000184,Hillsborough,0.0,3.063,3.063,8800,N VALRICO RD,84,0,2,0,0,2,67884656,0.0,123.7
10140126,Hillsborough,0.0,0.284,0.284,900,CONCOURSE CENTER ENT,7,0,0,0,0,0,643729,0.0,1087.4
10000034,Hillsborough,0.0,1.169,1.169,29500,SR-573/DALE MABRY HW,332,0,7,0,0,4,86851732,0.0,382.3
10000230,Hillsborough,0.0,3.837,3.837,12900,GUNN HWY,191,0,8,0,0,6,124658950,0.0,153.2
10190504,Hillsborough,0.0,0.428,0.428,18800,I-4 EB,17,0,0,0,0,0,20264858,0.0,83.9
10320166,Hillsborough,0.0,0.157,0.157,12000,SR-600,13,0,0,0,0,0,4744854,0.0,274.0
10270123,Hillsborough,0.0,0.208,0.208,3500,10140106 NB ON,3,0,0,0,0,0,1833468,0.0,163.6
10000187,Hillsborough,0.0,1.012,1.012,5200,N NEBRASKA AVE,284,0,7,0,0,0,13253354,0.0,2142.9
10000134,Hillsborough,0.0,4.025,4.025,5900,N FLORIDA AVE,399,0,3,0,0,3,59808079,0.0,667.1
10140118,Hillsborough,0.0,0.086,0.086,12500,SR-589 NB RAMP,6,0,1,0,0,0,2707388,0.0,221.6
10000046,Hillsborough,0.0,0.737,0.737,900,GATED AIRPORT ENTR,7,0,0,0,0,0,1670521,0.0,419.0
10000046,Hillsborough,0.78,1.28,0.5,900,N/A,8,0,0,0,0,0,1133325,0.0,705.9
10160046,Hillsborough,0.0,0.12,0.12,5800,US-92 / SR-600,4,0,1,0,0,1,1752876,0.0,228.2
10000352,Hillsborough,0.0,1.12,1.12,1750,E US 92,11,0,0,0,0,0,4936260,0.0,222.8
10190505,Hillsborough,0.0,0.446,0.446,11200,10472505 RAMP,32,0,0,0,0,0,12580411,0.0,254.4
10190094,Hillsborough,0.0,0.33,0.33,4600,US-92/SR-600 EB,18,0,2,0,0,1,3823083,0.0,470.8
10000239,Hillsborough,0.0,1.136,1.136,1400,N WEST SHORE BLVD,139,0,0,0,0,0,4005422,0.0,3470.3
10190449,Hillsborough,0.0,0.367,0.367,13500,I-4 / SR-400,46,0,0,0,0,0,12477908,0.0,368.7
10190115,Hillsborough,0.0,0.191,0.191,4400,BRANCH FORBESS RD,5,0,1,0,0,1,2116547,0.0,236.2
10270120,Hillsborough,0.0,0.235,0.235,5400,10140105 NB ON,2,0,0,0,0,0,3195976,0.0,62.6
10000116,Hillsborough,0.0,1.004,1.004,7000,E HILLSBOROUGH AVE,109,0,4,0,0,2,17700018,0.0,615.8
10190095,Hillsborough,0.0,0.184,0.184,8300,US-92/SR-600 WB,13,0,0,0,0,0,3846253,0.0,338.0
10000246,Hillsborough,0.0,1.522,1.522,2500,N MACDILL AV,191,0,3,0,0,2,9582892,0.0,1993.1
10080101,Hillsborough,0.0,0.131,0.131,12500,SR-45,52,0,0,0,0,0,4124044,0.0,1260.9
10080101,Hillsborough,0.131,0.218,0.087,18000,10002020 WB OFF,104,0,0,0,0,0,3943971,0.0,2636.9
10080101,Hillsborough,0.218,0.439,0.221,18500,N JEFFERSON ST,235,0,0,0,0,0,10296887,0.0,2282.2
10080101,Hillsborough,0.439,0.607,0.168,15000,USB41/SR685/N FL AVE,191,0,2,0,0,1,6346620,0.0,3009.5
10000200,Hillsborough,0.0,0.509,0.509,1250,CHANGE OF PAVEMENT,2,0,0,0,0,0,1602396,0.0,124.8
10190111,Hillsborough,0.0,0.254,0.254,7300,MCINTOSH RD,2,0,0,0,0,0,4669803,0.0,42.8
10000159,Hillsborough,0.0,0.816,0.816,550,E WHITING ST,47,0,2,0,0,1,1130303,0.0,4158.2
10190019,Hillsborough,0.0,0.406,0.406,13000,SR-93 / I-275 / SB,0,0,0,0,0,0,13292643,0.0,0.0
10290001,Hillsborough,0.0,0.11,0.11,4500,US-301,0,0,0,0,0,0,1246658,0.0,0.0
10000202,Hillsborough,0.0,0.111,0.111,2450,BAY SHORE BLVD,15,0,0,0,0,0,684906,0.0,2190.1
10270114,Hillsborough,0.529,0.805,0.276,10500,N/A,11,0,0,0,0,0,7298613,0.0,150.7
10000135,Hillsborough,0.0,0.758,0.758,1300,N BOULEVARD,23,0,0,0,0,0,2481730,0.0,926.8
10000135,Hillsborough,0.868,2.6,1.732,2700,N FLORENCE AV,122,0,4,0,0,2,11777513,0.0,1035.9
10140116,Hillsborough,0.0,0.268,0.268,11000,SR-589,10,0,0,0,0,0,7424538,0.0,134.7
10000301,Hillsborough,0.0,1.296,1.296,4200,HANLEY RD,37,0,0,0,0,0,13708699,0.0,269.9
10190098,Hillsborough,0.0,0.18,0.18,7800,US-92 / SR-600,9,0,0,0,0,0,3535974,0.0,254.5
10000104,Hillsborough,0.0,1.454,1.454,16200,TAMPA PALMS BLVD,25,0,0,0,0,0,59322764,0.0,42.1
10190133,Hillsborough,0.0,0.298,0.298,8500,I-4 / SR-400,11,0,0,0,0,0,6379360,0.0,172.4
10000086,Hillsborough,0.0,1.379,1.379,12800,LUTZ LAKE FERN RD,11,0,0,0,0,0,44454547,0.0,24.7
10190300,Hillsborough,0.0,1.443,1.443,3900,S FRONTAGE RD,8,0,0,0,0,0,14173362,0.0,56.4
10320142,Hillsborough,0.0,0.192,0.192,21000,SR-582 / FOWLER AVE,18,0,0,0,0,0,10154592,0.0,177.3
10190012,Hillsborough,0.0,0.055,0.055,7100,10190072 NB ON,0,0,0,0,0,0,983474,0.0,0.0
10000040,Hillsborough,0.466,3.059,2.593,14600,N/A,414,0,2,0,0,2,95344869,0.0,434.2
10000261,Hillsborough,0.0,1.593,1.593,13500,W LINEBAUGH AVE,131,0,3,0,0,2,54161602,0.0,241.9
10190070,Hillsborough,0.0,0.098,0.098,8800,10190457 WB ON,10,0,0,0,0,0,2171954,0.0,460.4
10000124,Hillsborough,0.0,2.937,2.937,3300,HIGHLAND AVE,252,0,5,0,0,3,24409554,0.0,1032.4
10000244,Hillsborough,0.0,2.261,2.261,1550,E LAKE AVE,215,0,1,0,0,1,8826209,0.0,2435.9
10190145,Hillsborough,0.0,0.266,0.266,24500,US-92 / SR-600,14,0,0,0,0,0,16413064,0.0,85.3
10000073,Hillsborough,0.0,0.572,0.572,6600,MEDULLA RD,27,0,0,0,0,0,9507841,0.0,284.0
10270115,Hillsborough,0.0,0.143,0.143,8900,N SIDE OF BR 100682,3,0,0,0,0,0,3205295,0.0,93.6
10000143,Hillsborough,0.0,2.032,2.032,1850,SR-676/CAUSEWAY BLVD,52,0,2,0,0,2,9467545,0.0,549.2
10140113,Hillsborough,0.0,0.063,0.063,650,SR-60 FRONTAGE RD,0,0,0,0,0,0,103133,0.0,0.0
10000043,Hillsborough,0.0,4.054,4.054,16000,MEMORIAL HWY,525,0,7,0,0,6,163359984,0.0,321.4
10160044,Hillsborough,0.0,0.161,0.161,7100,SR-580 / DALE MABRY,49,0,0,0,0,0,2878897,0.0,1702.0
10190458,Hillsborough,0.0,0.328,0.328,4900,SR-39/ALEXANDER ST,2,0,0,0,0,0,4047733,0.0,49.4
10130041,Hillsborough,0.0,0.156,0.156,6500,SR-580 /  W HILLSBOR,2,0,0,0,0,0,2553759,0.0,78.3
10190135,Hillsborough,0.0,0.172,0.172,2600,PAUL S BUCHMAN HWY,4,0,0,0,0,0,1126273,0.0,355.2
10190444,Hillsborough,0.0,0.08,0.08,7100,10190095 WB OFF,1,0,0,0,0,0,1430508,0.0,69.9
10000166,Hillsborough,0.0,0.103,0.103,1650,E ALABAMA ST,0,0,0,0,0,0,428019,0.0,0.0
10000166,Hillsborough,0.15,0.397,0.247,1650,E RENFRO ST,0,0,0,0,0,0,1026415,0.0,0.0
10000166,Hillsborough,0.418,1.751,1.333,1650,N/A,21,0,0,0,0,0,5539315,0.0,379.1
10320167,Hillsborough,0.0,0.114,0.114,7400,I-275 NB/SR-93,26,0,0,0,0,0,2124607,0.0,1223.8
10000051,Hillsborough,0.0,1.657,1.657,11400,TAMPA BAY BLVD,112,0,4,0,0,1,47573961,0.0,235.4
10000038,Hillsborough,0.0,1.52,1.52,500,15 ST SE,16,0,5,0,0,5,1914060,0.0,835.9
10270004,Hillsborough,0.0,0.615,0.615,3500,W KENNEDY BLVD,16,0,0,0,0,0,5421071,0.0,295.1
10000255,Hillsborough,0.0,1.004,1.004,2800,E LAKE AV,107,0,3,0,0,3,7080007,0.0,1511.3
10190093,Hillsborough,0.0,0.522,0.522,1300,I-4/SR-400 EB,9,0,1,0,0,0,1709054,0.0,526.6
10130043,Hillsborough,0.0,0.173,0.173,4100,US-92 / SR-600,7,0,0,0,0,0,1786372,0.0,391.9
10000097,Hillsborough,0.0,0.336,0.336,2500,N ASHLEY DR,36,0,0,0,0,0,2115540,0.0,1701.7
10000097,Hillsborough,0.336,0.618,0.282,1250,PIERCE ST N,17,0,0,0,0,0,887771,0.0,1914.9
10190445,Hillsborough,0.0,0.525,0.525,14500,US-41/SR-599,41,0,1,0,0,1,19172081,0.0,213.9
10320184,Hillsborough,0.0,0.285,0.285,13000,SR-580 / BUSCH BLVD,9,0,1,0,0,1,9331042,0.0,96.5
10190113,Hillsborough,0.0,0.273,0.273,4500,I-4/SR-400 EB,13,0,1,0,0,1,3093977,0.0,420.2
10320160,Hillsborough,0.0,0.136,0.136,10000,I-275 NB/SR-93,37,0,0,0,0,0,3425160,0.0,1080.2
10270119,Hillsborough,0.0,0.131,0.131,21500,SR-60 EB,14,0,0,0,0,0,7093355,0.0,197.4
10000168,Hillsborough,0.0,0.523,0.523,16000,CYPRESS ST,54,0,0,0,0,0,21074808,0.0,256.2
10000130,Hillsborough,0.0,1.025,1.025,8200,E 131ST AVE,149,0,1,0,0,0,21167992,0.0,703.9
10000252,Hillsborough,0.0,0.562,0.562,2450,W SWANN AVE,42,0,0,0,0,0,3467723,0.0,1211.2
10130111,Hillsborough,0.0,0.343,0.343,300,DEAD END,1,0,0,0,0,0,259154,0.0,385.9
10190139,Hillsborough,0.0,0.158,0.158,1800,RP 10190091,1,0,0,0,0,0,716261,0.0,139.6
10000249,Hillsborough,0.0,0.446,0.446,7100,HENDERSON BLVD,49,0,1,0,0,1,7975082,0.0,614.4
10190457,Hillsborough,0.0,0.307,0.307,10500,N ASHLEY DR/RAMP 070,18,0,0,0,0,0,8118385,0.0,221.7
10190096,Hillsborough,0.0,0.183,0.183,5200,US-301/SR-41 SB,4,0,0,0,0,0,2396605,0.0,166.9
10160049,Hillsborough,0.0,0.194,0.194,4000,WB SR-580/W BUSCH BL,4,0,0,0,0,0,1954356,0.0,204.7
10190454,Hillsborough,0.0,0.21,0.21,5900,SCOTT ST,26,0,0,0,0,0,3120422,0.0,833.2
10000105,Hillsborough,0.0,0.501,0.501,7900,N BOULEVARD,39,0,0,0,0,0,9967971,0.0,391.3
10190023,Hillsborough,0.0,0.271,0.271,13500,I-275 / SR-93,0,0,0,0,0,0,9213932,0.0,0.0
10190152,Hillsborough,0.0,0.39,0.39,2800,SR-39A/PAUL BUCHMAN,9,0,1,0,0,0,2750202,0.0,327.2
10000214,Hillsborough,0.502,1.263,0.761,26500,10002340 WB ON,90,0,7,0,0,7,50789330,0.0,177.2
10000081,Hillsborough,0.0,0.508,0.508,21500,N FLORIDA AVE,69,0,2,0,0,1,27507057,0.0,250.8
10000278,Hillsborough,0.0,1.507,1.507,7600,SR-580/E BUSCH BLVD,138,0,0,0,0,0,28844884,0.0,478.4
10190507,Hillsborough,0.0,0.048,0.048,2100,10190506 SB OFF,0,0,0,0,0,0,253865,0.0,0.0
10190092,Hillsborough,0.0,0.255,0.255,6000,10030103 WB OFF,8,0,1,0,0,1,3853305,0.0,207.6
10000075,Hillsborough,0.0,0.554,0.554,1800,SR-60/ADAMO DR,131,0,0,0,0,0,2511448,0.0,5216.1
10000075,Hillsborough,0.554,1.515,0.961,3900,E 12 TH AVE,225,0,3,0,0,2,9439086,0.0,2383.7
10000075,Hillsborough,1.515,2.776,1.261,6800,E LAKE AVE,211,0,3,0,0,2,21595634,0.0,977.0
10320170,Hillsborough,0.0,0.11,0.11,7500,I-275 SB/SR-93,15,0,0,0,0,0,2077762,0.0,721.9
10190010,Hillsborough,0.0,0.243,0.243,8700,N HIMES AVE,6,0,0,0,0,0,5324361,0.0,112.7
10270126,Hillsborough,0.0,0.137,0.137,900,DEAD END,0,0,0,0,0,0,310531,0.0,0.0
10140128,Hillsborough,0.0,0.653,0.653,900,N SHERRILL ST,11,0,0,0,0,0,1480122,0.0,743.2
10190448,Hillsborough,0.0,0.191,0.191,4900,SR-585 / NW 22 ST,17,0,0,0,0,0,2357064,0.0,721.2
10190071,Hillsborough,0.312,0.575,0.263,11500,N/A,17,0,0,0,0,0,7617203,0.0,223.2
10190071,Hillsborough,0.575,0.697,0.122,7900,N/A,17,0,1,0,0,1,2427330,0.0,700.4
10320146,Hillsborough,0.0,0.167,0.167,13000,SR-579 / E FLETCHER,6,0,0,0,0,0,5467664,0.0,109.7
10190015,Hillsborough,0.0,0.524,0.524,13000,I-275 / SB,0,0,0,0,0,0,17156022,0.0,0.0
10270129,Hillsborough,0.0,0.573,0.573,8500,NB I-275/SR-93,123,0,5,0,0,5,12266354,0.0,1002.7
10140115,Hillsborough,0.0,0.088,0.088,650,10140114 WB ON,2,0,0,0,0,0,144058,0.0,1388.3
10000120,Hillsborough,0.0,0.103,0.103,1100,N TAMPA ST,8,0,0,0,0,0,285346,0.0,2803.6
10190132,Hillsborough,0.0,0.346,0.346,9100,COUNTY LINE RD,5,0,0,0,0,0,7929749,0.0,63.1
10190110,Hillsborough,0.0,0.215,0.215,7300,I-4/SR-400 WB,14,0,1,0,0,1,3952786,0.0,354.2
10320153,Hillsborough,0.0,0.153,0.153,6900,SR-678/BEARSS AVE,1,0,0,0,0,0,2658780,0.0,37.6
10000241,Hillsborough,0.0,0.492,0.492,8500,HANNA AVE,32,0,1,0,0,1,10532367,0.0,303.8
10130112,Hillsborough,0.0,0.282,0.282,300,EMPTY LOT,0,0,0,0,0,0,213065,0.0,0.0
10000091,Hillsborough,0.0,1.535,1.535,16200,BRUCE B DOWNS BLVD,104,0,1,0,0,1,62627540,0.0,166.1
10190138,Hillsborough,0.0,0.404,0.404,30000,I-4/SR-400 WB,5,0,0,0,0,0,30524220,0.0,16.4
10190380,Hillsborough,0.0,0.321,0.321,7100,SR-533/PARK RD SB,5,0,0,0,0,0,5739913,0.0,87.1
10320185,Hillsborough,0.0,0.155,0.155,12500,SR-580/BUSH BLVD WB,8,0,0,0,0,0,4879594,0.0,163.9
10190022,Hillsborough,0.0,0.281,0.281,13500,US-92 / SR-600,0,0,0,0,0,0,9553930,0.0,0.0
10190105,Hillsborough,0.0,0.211,0.211,4800,CR-579 / MANGO RD,5,0,1,0,0,1,2550737,0.0,196.0
10320152,Hillsborough,0.0,0.144,0.144,8100,SB I-275/SR-93,9,0,0,0,0,0,2937578,0.0,306.4
10190150,Hillsborough,0.0,0.295,0.295,4900,I-4 / SR-400,7,0,0,0,0,0,3640492,0.0,192.3
10000092,Hillsborough,0.0,1.668,1.668,37000,CROSS CREEK BLVD,52,0,1,0,0,0,155431746,0.0,33.5
10320168,Hillsborough,0.0,0.106,0.106,7300,E SLIGH AVE,9,0,0,0,0,0,1948815,0.0,461.8
10190020,Hillsborough,0.0,0.472,0.472,9800,I-275 / SR-93,0,0,0,0,0,0,11649574,0.0,0.0
10000204,Hillsborough,0.0,0.093,0.093,3300,HILLSBOROUGH AVE,13,0,0,0,0,0,772928,0.0,1681.9
10320186,Hillsborough,0.0,0.27,0.27,10000,I-275/SR-93 SB,33,0,0,0,0,0,6799950,0.0,485.3
10190017,Hillsborough,0.0,0.318,0.318,13500,LOIS AVE,0,0,0,0,0,0,10811920,0.0,0.0
10190120,Hillsborough,0.0,0.345,0.345,5100,I-4/SR-400 WB,8,0,0,0,0,0,4431301,0.0,180.5
10240500,Hillsborough,0.0,2.236,2.236,8200,ROWLETTE PARK DR,268,0,3,0,0,1,46177201,0.0,580.4
10000071,Hillsborough,0.0,3.863,3.863,12200,TAMPA PALMS BLVD,175,0,4,0,0,4,118693379,0.0,147.4
10190121,Hillsborough,0.0,0.234,0.234,5900,W THONOTOSASSA RD,2,0,0,0,0,0,3477041,0.0,57.5
10320151,Hillsborough,0.0,0.175,0.175,24500,NB I-275/SR-93,32,0,0,0,0,0,10798069,0.0,296.3
10000152,Hillsborough,0.0,1.517,1.517,11500,RIVERVIEW DR,131,0,11,0,0,7,43936492,0.0,298.2
10000128,Hillsborough,0.0,0.504,0.504,8400,N FLORIDA AVE,139,0,1,0,0,1,10662322,0.0,1303.7
10000052,Hillsborough,0.0,2.78,2.78,12200,TAMPA PALMS BLVD W,111,0,2,0,0,2,85417446,0.0,130.0
10190506,Hillsborough,0.0,0.16,0.16,600,EMP BR 100711,1,0,1,0,0,0,241776,0.0,413.6
10190097,Hillsborough,0.0,0.23,0.23,2900,NB US-301/SR-41,6,0,0,0,0,0,1679840,0.0,357.2
